"id","id_user","chat","bot_response","session_key","created_at","updated_at"
"429","253","kirmn brp hr?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"430","291","brpa hrg prduk ni?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"431","229","Berapa harga produk ini?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"432","139","stok msih ad?","Produk ready stock dan siap dikirim.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"433","158","Apakah ada diskon hari ini?","Maaf, saya belum memahami maksud Anda.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"434","293","Berapa harga produk ini?","Maaf, saya belum memahami maksud Anda.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"435","73","stok msih ad?","Terima kasih telah menghubungi kami.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"436","86","hehehehe","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"437","177","chat ini di auto ya?","Terima kasih telah menghubungi kami.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"438","53","Garansi brp?","Produk ready stock dan siap dikirim.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"439","211","Apakah ada diskon hari ini?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"440","144","Produk ini bergaransi?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"441","257","Ready kah?","Produk ini original dan bergaransi resmi.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"442","31","stok msih ad?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"443","37","Harganya berapa ya?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"444","12","hehehehe","Saat ini tersedia promo terbatas.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"445","215","brpa hrg prduk ni?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"446","300","kirmn brp hr?","Saat ini tersedia promo terbatas.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"447","149","ini orii gk?","Terima kasih telah menghubungi kami.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"448","196","gransi brp?","Produk ini original dan bergaransi resmi.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"449","95","chat ini di auto ya?","Harga produk dapat dilihat di halaman produk.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"450","195","brpa hrg prduk ni?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"451","87","gransi brp?","Produk ini original dan bergaransi resmi.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"452","260","Berapa harga produk ini?","Produk ini original dan bergaransi resmi.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"453","300","!!! ??? ###","Produk ini original dan bergaransi resmi.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"454","135","Produk ini original?","Terima kasih telah menghubungi kami.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"455","192","Apakah bisa COD?","Terima kasih telah menghubungi kami.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"456","117","gransi brp?","Terima kasih telah menghubungi kami.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"457","70","diskon besar besaran!!!","Maaf, saya belum memahami maksud Anda.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"458","110","Harganya berapa ya?","Harga produk dapat dilihat di halaman produk.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"459","97","kok gitu ya wkwkwk","Terima kasih telah menghubungi kami.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"460","91","brpa hrg prduk ni?","Estimasi pengiriman 2–4 hari kerja.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"461","18","Berapa lama pengiriman?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"462","180","saya mau tapi nggatau mau apa","Maaf, saya belum memahami maksud Anda.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"463","278","Ada promo gak?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"464","243","Bisa cod?","Harga produk dapat dilihat di halaman produk.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"465","19","Berapa harga produk ini?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"466","79","chat ini di auto ya?","Harga produk dapat dilihat di halaman produk.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"467","271","lorem ipsum dolor sit","Terima kasih telah menghubungi kami.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"468","99","hehehehe","Harga produk dapat dilihat di halaman produk.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"469","150","hehehehe","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"470","207","promo murah klik link","Terima kasih telah menghubungi kami.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"471","146","diskon besar besaran!!!","Estimasi pengiriman 2–4 hari kerja.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"472","81","promo murah klik link","Produk ini original dan bergaransi resmi.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"473","286","Ada promo gak?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"474","126","Ready kah?","Saat ini tersedia promo terbatas.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"475","128","Kirimnya lama gak?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"476","157","Cocok untuk pemula?","Harga produk dapat dilihat di halaman produk.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"477","148","Ready kah?","Terima kasih telah menghubungi kami.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"478","206","asdasd qwerty","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"479","267","hehehehe","Produk ready stock dan siap dikirim.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"480","45","diskon besar besaran!!!","Saat ini tersedia promo terbatas.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"481","61","Bisa cod?","Saat ini tersedia promo terbatas.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"482","69","Harganya berapa ya?","Harga produk dapat dilihat di halaman produk.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"483","196","test test test","Estimasi pengiriman 2–4 hari kerja.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"484","22","Apakah bisa COD?","Produk ini original dan bergaransi resmi.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"485","15","Berapa harga produk ini?","Maaf, saya belum memahami maksud Anda.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"486","24","kok gitu ya wkwkwk","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"487","85","Produk ini bergaransi?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"488","252","Kirimnya lama gak?","Saat ini tersedia promo terbatas.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"489","48","Produk ini bergaransi?","Terima kasih telah menghubungi kami.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"490","36","Apakah bisa COD?","Terima kasih telah menghubungi kami.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"491","33","Ini ori gak?","Estimasi pengiriman 2–4 hari kerja.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"492","92","Produk ini bergaransi?","Terima kasih telah menghubungi kami.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"493","20","lorem ipsum dolor sit","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"494","246","Harganya berapa ya?","Terima kasih telah menghubungi kami.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"495","31","Garansi brp?","Maaf, saya belum memahami maksud Anda.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"496","282","kirmn brp hr?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"497","117","Produk ini bergaransi?","Maaf, saya belum memahami maksud Anda.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"498","256","Apakah ada diskon hari ini?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"499","232","kirmn brp hr?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"500","267","stok msih ad?","Harga produk dapat dilihat di halaman produk.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"501","43","Cocok untuk pemula?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"502","177","kirmn brp hr?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"503","246","ini orii gk?","Maaf, saya belum memahami maksud Anda.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"504","302","buy now limited offer","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"505","97","kok gitu ya wkwkwk","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"506","75","kok gitu ya wkwkwk","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"507","296","Cocok untuk pemula?","Saat ini tersedia promo terbatas.","2025-11-29","2025-12-16 16:04:15","2025-12-16 16:04:15"
"508","145","gransi brp?","Estimasi pengiriman 2–4 hari kerja.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"509","252","kirmn brp hr?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"510","192","gransi brp?","Maaf, saya belum memahami maksud Anda.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"511","277","Bisa cod?","Produk ini original dan bergaransi resmi.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"512","169","Apakah ada diskon hari ini?","Terima kasih telah menghubungi kami.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"513","206","brpa hrg prduk ni?","Saat ini tersedia promo terbatas.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"514","292","buy now limited offer","Estimasi pengiriman 2–4 hari kerja.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"515","229","Stok masih tersedia?","Terima kasih telah menghubungi kami.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"516","24","lorem ipsum dolor sit","Produk ini original dan bergaransi resmi.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"517","178","asdasd qwerty","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"518","49","Stok masih tersedia?","Produk ready stock dan siap dikirim.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"519","213","chat ini di auto ya?","Harga produk dapat dilihat di halaman produk.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"520","5","zzzz zzz zzz","Produk ready stock dan siap dikirim.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"521","191","buy now limited offer","Produk ready stock dan siap dikirim.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"522","172","Cocok untuk pemula?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"523","15","promo murah klik link","Produk ini original dan bergaransi resmi.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"524","164","test test test","Estimasi pengiriman 2–4 hari kerja.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"525","293","Cocok untuk pemula?","Harga produk dapat dilihat di halaman produk.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"526","81","!!! ??? ###","Maaf, saya belum memahami maksud Anda.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"527","156","kirmn brp hr?","Produk ini original dan bergaransi resmi.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"528","112","Harganya berapa ya?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"529","125","Cocok untuk pemula?","Produk ini original dan bergaransi resmi.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"530","77","Kirimnya lama gak?","Maaf, saya belum memahami maksud Anda.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"531","69","Garansi brp?","Estimasi pengiriman 2–4 hari kerja.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"532","12","stok msih ad?","Estimasi pengiriman 2–4 hari kerja.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"533","204","promo murah klik link","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"534","35","Ada promo gak?","Saat ini tersedia promo terbatas.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"535","159","!!! ??? ###","Produk ready stock dan siap dikirim.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"536","186","Bisa cod?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"537","30","Ready kah?","Terima kasih telah menghubungi kami.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"538","149","test test test","Terima kasih telah menghubungi kami.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"539","234","promo murah klik link","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"540","261","promo murah klik link","Estimasi pengiriman 2–4 hari kerja.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"541","178","buy now limited offer","Harga produk dapat dilihat di halaman produk.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"542","218","brpa hrg prduk ni?","Produk ready stock dan siap dikirim.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"543","91","Ready kah?","Produk ini original dan bergaransi resmi.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"544","173","Apakah ada diskon hari ini?","Produk ready stock dan siap dikirim.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"545","108","Produk ini original?","Estimasi pengiriman 2–4 hari kerja.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"546","83","diskon besar besaran!!!","Produk ready stock dan siap dikirim.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"547","23","brpa hrg prduk ni?","Maaf, saya belum memahami maksud Anda.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"548","179","Harganya berapa ya?","Produk ini original dan bergaransi resmi.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"549","47","!!! ??? ###","Terima kasih telah menghubungi kami.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"550","301","Apakah bisa COD?","Produk ready stock dan siap dikirim.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"551","58","brpa hrg prduk ni?","Terima kasih telah menghubungi kami.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"552","254","test test test","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"553","188","Berapa harga produk ini?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"554","97","!!! ??? ###","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"555","3","promo murah klik link","Estimasi pengiriman 2–4 hari kerja.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"556","89","stok msih ad?","Saat ini tersedia promo terbatas.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"557","180","hehehehe","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"558","225","kok gitu ya wkwkwk","Saat ini tersedia promo terbatas.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"559","182","Ada promo gak?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"560","293","Berapa lama pengiriman?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"561","225","Berapa lama pengiriman?","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-26","2025-12-16 16:04:15","2025-12-16 16:04:15"
"562","262","Berapa lama pengiriman?","Produk ini original dan bergaransi resmi.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"563","202","hehehehe","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"564","96","hehehehe","Estimasi pengiriman 2–4 hari kerja.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"565","182","Apakah ada diskon hari ini?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"566","214","diskon besar besaran!!!","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"567","171","Berapa harga produk ini?","Harga produk dapat dilihat di halaman produk.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"568","219","123123 abc xyz","Terima kasih telah menghubungi kami.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"569","196","Ada promo gak?","Produk ini original dan bergaransi resmi.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"570","171","asdasd qwerty","Saat ini tersedia promo terbatas.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"571","270","hehehehe","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-18","2025-12-16 16:04:15","2025-12-16 16:04:15"
"572","39","Ini ori gak?","Terima kasih telah menghubungi kami.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"573","159","test test test","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-15","2025-12-16 16:04:15","2025-12-16 16:04:15"
"574","203","Ready kah?","Estimasi pengiriman 2–4 hari kerja.","2025-11-17","2025-12-16 16:04:15","2025-12-16 16:04:15"
"575","243","test test test","Produk ini original dan bergaransi resmi.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"576","233","lorem ipsum dolor sit","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"577","190","Berapa lama pengiriman?","Estimasi pengiriman 2–4 hari kerja.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"578","144","saya mau tapi nggatau mau apa","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"579","131","Apakah ada diskon hari ini?","Produk ini original dan bergaransi resmi.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"580","50","Harganya berapa ya?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"581","10","Produk ini original?","Produk ini original dan bergaransi resmi.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"582","129","Kirimnya lama gak?","Maaf, saya belum memahami maksud Anda.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"583","221","Apakah ada diskon hari ini?","Terima kasih telah menghubungi kami.","2025-12-02","2025-12-16 16:04:15","2025-12-16 16:04:15"
"584","144","stok msih ad?","Terima kasih telah menghubungi kami.","2025-11-28","2025-12-16 16:04:15","2025-12-16 16:04:15"
"585","257","asdasd qwerty","Estimasi pengiriman 2–4 hari kerja.","2025-12-06","2025-12-16 16:04:15","2025-12-16 16:04:15"
"586","127","test test test","Produk ini original dan bergaransi resmi.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"587","243","hehehehe","Produk ini original dan bergaransi resmi.","2025-12-04","2025-12-16 16:04:15","2025-12-16 16:04:15"
"588","94","stok msih ad?","Estimasi pengiriman 2–4 hari kerja.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"589","263","test test test","Saat ini tersedia promo terbatas.","2025-12-08","2025-12-16 16:04:15","2025-12-16 16:04:15"
"590","69","hehehehe","Produk ready stock dan siap dikirim.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"591","20","kok gitu ya wkwkwk","Maaf, saya belum memahami maksud Anda.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"592","212","Ini ori gak?","Saat ini tersedia promo terbatas.","2025-11-29","2025-12-16 16:04:15","2025-12-16 16:04:15"
"593","63","!!! ??? ###","Saat ini tersedia promo terbatas.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"594","243","Cocok untuk pemula?","Estimasi pengiriman 2–4 hari kerja.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"595","186","kok gitu ya wkwkwk","Silakan cek deskripsi produk untuk informasi lengkap.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"596","3","!!! ??? ###","Produk ini original dan bergaransi resmi.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"597","40","gransi brp?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"598","295","kok gitu ya wkwkwk","Estimasi pengiriman 2–4 hari kerja.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"599","172","Produk ini original?","Produk ready stock dan siap dikirim.","2025-12-13","2025-12-16 16:04:15","2025-12-16 16:04:15"
"600","160","saya mau tapi nggatau mau apa","Silakan cek deskripsi produk untuk informasi lengkap.","2025-11-19","2025-12-16 16:04:15","2025-12-16 16:04:15"
"601","274","chat ini di auto ya?","Harga produk dapat dilihat di halaman produk.","2025-12-07","2025-12-16 16:04:15","2025-12-16 16:04:15"
"602","169","zzzz zzz zzz","Maaf, saya belum memahami maksud Anda.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"603","122","Harganya berapa ya?","Produk ready stock dan siap dikirim.","2025-12-12","2025-12-16 16:04:15","2025-12-16 16:04:15"
"604","33","gransi brp?","Produk ini original dan bergaransi resmi.","2025-11-29","2025-12-16 16:04:15","2025-12-16 16:04:15"
"605","16","Ini ori gak?","Terima kasih telah menghubungi kami.","2025-12-01","2025-12-16 16:04:15","2025-12-16 16:04:15"
"606","7","Apakah ada diskon hari ini?","Produk ready stock dan siap dikirim.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"607","82","test test test","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-20","2025-12-16 16:04:15","2025-12-16 16:04:15"
"608","171","gransi brp?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"609","41","Ini ori gak?","Estimasi pengiriman 2–4 hari kerja.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"610","299","Ada promo gak?","Terima kasih telah menghubungi kami.","2025-11-23","2025-12-16 16:04:15","2025-12-16 16:04:15"
"611","211","diskon besar besaran!!!","Produk ready stock dan siap dikirim.","2025-11-24","2025-12-16 16:04:15","2025-12-16 16:04:15"
"612","54","Ini ori gak?","Maaf, saya belum memahami maksud Anda.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"613","202","asdasd qwerty","Saat ini tersedia promo terbatas.","2025-12-05","2025-12-16 16:04:15","2025-12-16 16:04:15"
"614","285","Apakah bisa COD?","Estimasi pengiriman 2–4 hari kerja.","2025-11-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"615","268","saya mau tapi nggatau mau apa","Produk ready stock dan siap dikirim.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"616","235","Cocok untuk pemula?","Saat ini tersedia promo terbatas.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"617","122","!!! ??? ###","Maaf, saya belum memahami maksud Anda.","2025-11-22","2025-12-16 16:04:15","2025-12-16 16:04:15"
"618","189","Garansi brp?","Maaf, saya belum memahami maksud Anda.","2025-11-21","2025-12-16 16:04:15","2025-12-16 16:04:15"
"619","121","kok gitu ya wkwkwk","Produk ini original dan bergaransi resmi.","2025-12-11","2025-12-16 16:04:15","2025-12-16 16:04:15"
"620","187","Ready kah?","Produk ready stock dan siap dikirim.","2025-12-10","2025-12-16 16:04:15","2025-12-16 16:04:15"
"621","120","Stok masih tersedia?","Saat ini tersedia promo terbatas.","2025-12-16","2025-12-16 16:04:15","2025-12-16 16:04:15"
"622","62","Ada promo gak?","Harga produk dapat dilihat di halaman produk.","2025-11-25","2025-12-16 16:04:15","2025-12-16 16:04:15"
"623","191","hehehehe","Estimasi pengiriman 2–4 hari kerja.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
"624","82","Apakah ada diskon hari ini?","Terima kasih telah menghubungi kami.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"625","277","Apakah bisa COD?","Terima kasih telah menghubungi kami.","2025-11-30","2025-12-16 16:04:15","2025-12-16 16:04:15"
"626","289","Kirimnya lama gak?","Harga produk dapat dilihat di halaman produk.","2025-12-03","2025-12-16 16:04:15","2025-12-16 16:04:15"
"627","273","!!! ??? ###","Harga produk dapat dilihat di halaman produk.","2025-11-27","2025-12-16 16:04:15","2025-12-16 16:04:15"
"628","151","gransi brp?","Silakan jelaskan pertanyaan Anda lebih detail.","2025-12-09","2025-12-16 16:04:15","2025-12-16 16:04:15"
"629","226","gransi brp?","Mohon ketikkan pertanyaan yang lebih jelas.","2025-12-14","2025-12-16 16:04:15","2025-12-16 16:04:15"
